player_id,sleeper_id,player_name,position,team,adp,canonical_format,source,adp_source_field,retrieved_at,beatadp_player_id,fantasycalc_rank,beatadp_recorded_at,normalized_name,pos_rank
11598,11598,Tanner McLachlan,TE,,347.0,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,806,,2026-08-15,tanner mclachlan,38
10869,10869,Matt Landers,WR,,350.0,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,520,,2026-08-15,matt landers,100
7943,7943,Zach Davidson,TE,,356.0,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,149,,2026-08-15,zach davidson,39
8089,8089,Sal Cannella,TE,,362.8,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,180,,2026-08-15,sal cannella,40
12788,12788,Will Sheppard,WR,GB,363.0,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,32,,2026-08-15,will sheppard,101
5987,5987,Alexander Mattison,RB,,365.0,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,783,,2026-08-15,alexander mattison,71
5134,5134,Keith Kirkwood,WR,,368.5,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,912,,2026-08-15,keith kirkwood,102
7605,7605,Kyle Trask,QB,,374.6,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,562,,2026-08-15,kyle trask,34
5985,5985,Foster Moreau,TE,HOU,382.0,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,385,,2026-08-15,foster moreau,41
5127,5127,Kyle Allen,QB,BUF,385.9,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,63,,2026-08-15,kyle allen,35
12865,12865,AJ Henning,WR,MIA,391.7,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,753,,2026-08-15,aj henning,103
2359,2359,Ameer Abdullah,RB,JAX,396.0,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,45,,2026-08-15,ameer abdullah,72
