player_id,sleeper_id,player_name,position,team,adp,canonical_format,source,adp_source_field,retrieved_at,beatadp_player_id,fantasycalc_rank,beatadp_recorded_at,normalized_name,pos_rank
6804,6804,Jordan Love,QB,GB,64.3,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,218,,2026-08-15,jordan love,16
421,421,Matthew Stafford,QB,LAR,65.8,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,380,,2026-08-15,matthew stafford,17
12512,12512,Quinshon Judkins,RB,CLE,66.0,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,181,,2026-08-15,quinshon judkins,20
5927,5927,Terry McLaurin,WR,WSH,67.3,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,206,,2026-08-15,terry mclaurin,23
8148,8148,Jameson Williams,WR,DET,68.9,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,41,,2026-08-15,jameson williams,24
4892,4892,Baker Mayfield,QB,TB,69.7,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,81,,2026-08-15,baker mayfield,18
6790,6790,D'Andre Swift,RB,CHI,70.6,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,222,,2026-08-15,d andre swift,21
5892,5892,David Montgomery,RB,HOU,71.0,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,519,,2026-08-15,david montgomery,22
10859,10859,Sam LaPorta,TE,DET,71.6,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,678,,2026-08-15,sam laporta,5
4983,4983,DJ Moore,WR,BUF,75.5,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,413,,2026-08-15,dj moore,25
2216,2216,Mike Evans,WR,SF,76.1,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,219,,2026-08-15,mike evans,26
9484,9484,Tucker Kraft,TE,GB,77.3,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,513,,2026-08-15,tucker kraft,6
13279,13279,Carnell Tate,WR,TEN,79.8,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,942,,2026-08-15,carnell tate,27
8167,8167,Christian Watson,WR,GB,80.1,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,657,,2026-08-15,christian watson,28
11620,11620,Rome Odunze,WR,CHI,80.9,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,299,,2026-08-15,rome odunze,29
12545,12545,Tyler Shough,QB,NO,82.0,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,408,,2026-08-15,tyler shough,19
8228,8228,Jaylen Warren,RB,PIT,83.2,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,773,,2026-08-15,jaylen warren,23
5849,5849,Kyler Murray,QB,MIN,84.8,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,484,,2026-08-15,kyler murray,20
12489,12489,RJ Harvey,RB,DEN,85.1,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,197,,2026-08-15,rj harvey,24
4943,4943,Sam Darnold,QB,SEA,86.7,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,550,,2026-08-15,sam darnold,21
13281,13281,Jordyn Tyson,WR,NO,87.8,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,943,,2026-08-15,jordyn tyson,30
13286,13286,Jadarian Price,RB,SEA,89.5,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,949,,2026-08-15,jadarian price,25
5846,5846,DK Metcalf,WR,PIT,89.7,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,893,,2026-08-15,dk metcalf,31
9487,9487,Parker Washington,WR,JAX,91.2,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,290,,2026-08-15,parker washington,32
9758,9758,C.J. Stroud,QB,HOU,92.1,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,913,,2026-08-15,c j stroud,22
5045,5045,Courtland Sutton,WR,DEN,95.8,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,273,,2026-08-15,courtland sutton,33
7611,7611,Rhamondre Stevenson,RB,NE,96.9,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,882,,2026-08-15,rhamondre stevenson,26
13269,13269,Fernando Mendoza,QB,LV,97.2,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,951,,2026-08-15,fernando mendoza,23
10232,10232,Michael Wilson,WR,ARI,98.3,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,495,,2026-08-15,michael wilson,34
10236,10236,Dalton Kincaid,TE,BUF,98.9,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,47,,2026-08-15,dalton kincaid,7
7594,7594,Chuba Hubbard,RB,CAR,100.4,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,51,,2026-08-15,chuba hubbard,27
5967,5967,Tony Pollard,RB,TEN,101.4,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,350,,2026-08-15,tony pollard,28
13294,13294,Makai Lemon,WR,PHI,102.3,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,941,,2026-08-15,makai lemon,35
7021,7021,Rico Dowdle,RB,PIT,103.4,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,360,,2026-08-15,rico dowdle,29
1466,1466,Travis Kelce,TE,KC,104.0,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,397,,2026-08-15,travis kelce,8
8161,8161,Malik Willis,QB,MIA,105.9,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,446,,2026-08-15,malik willis,24
12534,12534,Kyle Monangai,RB,CHI,106.8,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,716,,2026-08-15,kyle monangai,30
4217,4217,George Kittle,TE,SF,107.2,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,634,,2026-08-15,george kittle,9
5870,5870,Daniel Jones,QB,IND,108.0,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,422,,2026-08-15,daniel jones,25
9228,9228,Bryce Young,QB,CAR,109.4,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,876,,2026-08-15,bryce young,26
6806,6806,J.K. Dobbins,RB,DEN,110.6,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,20,,2026-08-15,j k dobbins,31
8110,8110,Jake Ferguson,TE,DAL,111.0,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,327,,2026-08-15,jake ferguson,10
4037,4037,Chris Godwin,WR,TB,112.4,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,289,,2026-08-15,chris godwin,36
8142,8142,Alec Pierce,WR,IND,113.7,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,572,,2026-08-15,alec pierce,37
5012,5012,Mark Andrews,TE,BAL,114.8,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,371,,2026-08-15,mark andrews,11
11586,11586,Blake Corum,RB,LAR,115.1,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,255,,2026-08-15,blake corum,32
5947,5947,Jakobi Meyers,WR,JAX,116.9,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,708,,2026-08-15,jakobi meyers,38
5022,5022,Dallas Goedert,TE,PHI,118.9,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,343,,2026-08-15,dallas goedert,12
8131,8131,Isaiah Likely,TE,NYG,119.0,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,172,,2026-08-15,isaiah likely,13
9756,9756,Jordan Addison,WR,MIN,121.8,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,201,,2026-08-15,jordan addison,39
3214,3214,Hunter Henry,TE,NE,122.6,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,52,,2026-08-15,hunter henry,14
9754,9754,Quentin Johnston,WR,LAC,123.8,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,839,,2026-08-15,quentin johnston,40
8126,8126,Wan'Dale Robinson,WR,TEN,124.3,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,401,,2026-08-15,wan dale robinson,41
10222,10222,Jayden Reed,WR,GB,125.2,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,885,,2026-08-15,jayden reed,42
9500,9500,Josh Downs,WR,IND,127.3,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,790,,2026-08-15,josh downs,43
12533,12533,Jacory Croskey-Merritt,RB,WSH,129.5,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,200,,2026-08-15,jacory croskey merritt,33
2449,2449,Stefon Diggs,WR,,130.6,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,241,,2026-08-15,stefon diggs,44
11583,11583,Jonathon Brooks,RB,CAR,131.9,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,249,,2026-08-15,jonathon brooks,34
8408,8408,Jordan Mason,RB,MIN,132.4,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,910,,2026-08-15,jordan mason,35
9480,9480,Brenton Strange,TE,JAX,133.8,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,477,,2026-08-15,brenton strange,15
